ANO_LETIVO;CODIGO_CIE;CODIGO_INEP;CODIGO_DIRETORIA;NOME_DIRETORIA;NOME_ESCOLA;NOME_MUNICIPIO;ANOS_INICIAIS;ANOS_FINAIS;ENSINO_MEDIO
2018;919147;35919147;20401;AMERICANA;MARIA DE LOURDES MAIA FROTA PROFA;SANTA BARBARA D'OESTE;;3.3800000000;2.0200000000
2018;913157;35913157;20401;AMERICANA;ROMANA DE OLIVEIRA SALLES CUNHA PROFA;SANTA BARBARA D'OESTE;;3.4000000000;1.7400000000
2018;39822;35039822;20401;AMERICANA;HELOIZA THEREZINHA MURBACH LACAVA PROFA;SANTA BARBARA D'OESTE;;2.9800000000;1.6700000000
2018;922959;35922959;20401;AMERICANA;SONIA APARECIDA BATAGLIA CARDOSO PROFA;SANTA BARBARA D'OESTE;;;4.6700000000
2018;17059;35017059;20401;AMERICANA;MARIA GUILHERMINA LOPES FAGUNDES PROFA;SANTA BARBARA D'OESTE;;4.3400000000;
2018;912827;35912827;20401;AMERICANA;FIORAVANTE LUIZ ANGOLINI;SANTA BARBARA D'OESTE;;4.2100000000;
2018;43588;35043588;20510;SAO JOAQUIM DA BARRA;GRAZIELA MALHEIRO FORTES PROFESSORA;SAO JOAQUIM DA BARRA;;3.5600000000;
2018;14667;35014667;20304;ITAPETININGA;HOLAMBRA II;PARANAPANEMA;;;2.2300000000
2018;918805;35918805;10703;ITAPEVI;LEONOR MENDES DE BARROS;BARUERI;;;3.5700000000
2018;9830;35009830;10703;ITAPEVI;REPUBLICA DO EQUADOR;BARUERI;;;2.9300000000
2018;924301;35924301;20103;SAO VICENTE;PORTAL DA JUREIA;PERUIBE;;4.0700000000;
2018;38830;35038830;20103;SAO VICENTE;OTTONIEL JUNQUEIRA PROFESSOR;PERUIBE;;3.8100000000;2.5500000000
2018;28976;35028976;20711;VOTUPORANGA;CICERO USBERTI PROF;VALENTIM GENTIL;;2.8900000000;2.7400000000
2018;25987;35025987;20601;BAURU;JOAO BATISTA DE AQUINO PE;AGUDOS;;2.3800000000;2.1700000000
2018;26001;35026001;20601;BAURU;MARIA BATAGLIN DELAZARI;AGUDOS;;2.9000000000;2.1600000000
2018;924912;35924912;20207;JACAREI;MARIA DE LOURDES VILELA PROFA;JACAREI;;2.3500000000;1.8600000000
2018;13812;35013812;20207;JACAREI;DOROTHOVEO GASPAR VIANNA PROF;JACAREI;;3.5500000000;2.2400000000
2018;13973;35013973;20207;JACAREI;DIRCEU JUNQUEIRA DE SOUZA PROF;JACAREI;;2.9900000000;2.3300000000
2018;39597;35039597;20207;JACAREI;BENEDITA FREIRE DE MACEDO DONA;JACAREI;;3.2900000000;3.0400000000
2018;127292;35127292;20207;JACAREI;"AMANCIA DIAS SAMPAIO PROFA ";JACAREI;;5.0900000000;3.7200000000
2018;908022;35908022;20207;JACAREI;AMAURY TEIXEIRA VASQUES PROF;JACAREI;;3.1400000000;
2018;27479;35027479;20711;VOTUPORANGA;ANTONIO PERCILIANO GAUDENCIO;NHANDEARA;6.1100000000;4.0000000000;
2018;35105;35035105;21102;REGISTRO;PASCOAL GRECCO PROFESSOR;REGISTRO;;2.1600000000;2.2600000000
2018;35130;35035130;21102;REGISTRO;FABIO BARRETO DOUTOR;REGISTRO;;;2.2700000000
2018;28162;35028162;20701;CATANDUVA;HORACIO ANTONIO DO NASCIMENTO CAPITAO;TABAPUA;;3.5400000000;3.7900000000
2018;903504;35903504;20511;TAQUARITINGA;LEONILDA LOPES BIASOTTO PROFA;BORBOREMA;5.7700000000;;
2018;903536;35903536;20501;ARARAQUARA;ADERVAL DA SILVA PROF;MATAO;6.4800000000;;
2018;25148;35025148;20501;ARARAQUARA;HELENA BORSETTI PROFA;MATAO;;;3.6800000000
2018;904740;35904740;10704;OSASCO;FERNANDO BUONADUCE PROFESSOR;OSASCO;;2.6000000000;2.0800000000
2018;15210;35015210;20304;ITAPETININGA;RENATO DA ROCHA MIRANDA;CAMPINA DO MONTE ALEGRE;;;2.7200000000
2018;14886;35014886;20303;BOTUCATU;JOSE PEDRETTI NETTO PROF;BOTUCATU;;2.5900000000;1.5000000000
2018;917312;35917312;20303;BOTUCATU;FRANCISCO GUEDELHA PROF;BOTUCATU;;1.6600000000;1.7800000000
2018;908538;35908538;10701;CARAPICUIBA;CICERO BARCALA JUNIOR;CARAPICUIBA;;2.7200000000;2.1000000000
2018;35452;35035452;10701;CARAPICUIBA;CECILIA DA PALMA VALENTIM SARDINHA PROFESSORA;CARAPICUIBA;4.4000000000;2.7400000000;2.1100000000
2018;35439;35035439;10701;CARAPICUIBA;MANOEL DA CONCEICAO SANTOS PROFESSOR;CARAPICUIBA;;3.9100000000;2.5500000000
2018;46528;35046528;10701;CARAPICUIBA;CELESTINO CORREIA PINA PROFESSOR;CARAPICUIBA;;2.9300000000;
2018;921439;35921439;10703;ITAPEVI;PAULO DA COSTA PAN CHACON PROFESSOR;ITAPEVI;;2.2000000000;1.2300000000
2018;48173;35048173;10703;ITAPEVI;ELIZA DE OLIVEIRA RIBEIRO;ITAPEVI;;2.7700000000;2.0000000000
2018;7559;35007559;10602;MAUA;MANOEL CACAO PROFESSOR;MAUA;6.8000000000;;
2018;7845;35007845;10602;MAUA;MARIA JOSEFINA KUHLMANN FLAQUER PROFESSORA;MAUA;;2.8300000000;2.7200000000
2018;7785;35007785;10602;MAUA;EZILDA NASCIMENTO FRANCO PROFESSORA;MAUA;5.2300000000;;
2018;923746;35923746;10602;MAUA;JARDIM ZAIRA VI;MAUA;4.5800000000;;
2018;7766;35007766;10602;MAUA;EMILIA CREM DOS SANTOS PROFESSORA;MAUA;;3.2700000000;2.3100000000
2018;7742;35007742;10602;MAUA;MARIA ELENA COLONIA PROFESSORA;MAUA;;2.9600000000;2.6300000000
2018;41221;35041221;10602;MAUA;ISAMO SERIKIYAKU PROFESSOR;MAUA;5.4900000000;4.4100000000;
2018;37312;35037312;10602;MAUA;OLAVO HANSEN;MAUA;;4.0100000000;2.5500000000
2018;43849;35043849;10602;MAUA;SADA UMEIZAWA PROFESSORA;MAUA;6.7800000000;2.4900000000;2.5800000000
2018;11149;35011149;10704;OSASCO;LUCY ANNA CARROZO LATORRE PROFESSORA;OSASCO;;4.3500000000;2.5900000000
2018;10790;35010790;10704;OSASCO;FRANCISCA LISBOA PERALTA PROFESSORA;OSASCO;;3.1400000000;1.8400000000
2018;912396;35912396;10704;OSASCO;SAO PAULO DA CRUZ;OSASCO;;3.2900000000;2.6900000000
2018;11034;35011034;10704;OSASCO;TELMO COELHO FILHO MAJOR;OSASCO;;3.9900000000;2.8300000000
2018;10959;35010959;10704;OSASCO;JULIA LOPES DE ALMEIDA;OSASCO;;3.4300000000;2.3000000000
2018;11083;35011083;10704;OSASCO;VICENTE PEIXOTO PROFESSOR;OSASCO;;3.0500000000;2.3400000000
2018;10820;35010820;10704;OSASCO;FANNY MONZONI SANTOS PROFESSORA;OSASCO;;3.6100000000;2.5100000000
2018;29221;35029221;20711;VOTUPORANGA;CECILIA MEIRELES;PARISI;;3.2800000000;1.4900000000
2018;36377;35036377;10701;CARAPICUIBA;REGINA HALEPIAN ANTUNES PROFESSORA;CARAPICUIBA;4.3500000000;;
2018;40617;35040617;10701;CARAPICUIBA;DERVILLE ALLEGRETTI DEPUTADO;CARAPICUIBA;4.6300000000;2.9100000000;2.0500000000
2018;38568;35038568;10701;CARAPICUIBA;ODETTE ALGODOAL LANZARA PROFESSORA;CARAPICUIBA;;1.7200000000;0.9400000000
2018;9635;35009635;10701;CARAPICUIBA;MARIA ALICE CRISSIUMA MESQUITA DONA;CARAPICUIBA;5.1500000000;3.6100000000;
2018;911124;35911124;20409;MOGI MIRIM;BENEDITO FLORES DE AZEVEDO;ITAPIRA;;;4.7000000000
2018;41488;35041488;20409;MOGI MIRIM;CANDIDO DE MOURA PROF;ITAPIRA;;3.5700000000;2.4800000000
2018;32682;35032682;20904;PRESIDENTE PRUDENTE;LUCIA SILVA DE ASSUMPCAO;PIRAPOZINHO;;3.1500000000;2.0000000000
2018;25367;35025367;20601;BAURU;EDUARDO VELHO FILHO PROF;PIRATININGA;;2.1000000000;1.4200000000
2018;27418;35027418;20704;JOSE BONIFACIO;ANTONIO TEIXEIRA DOS SANTOS;ZACARIAS;;2.8000000000;2.6500000000
2018;902330;35902330;10401;CAIEIRAS;ELCIO JOSE PEREIRA COTRIM PROF;CAJAMAR;;;2.3400000000
2018;903541;35903541;20601;BAURU;SETH DE ALMEIDA;PRESIDENTE ALVES;5.1400000000;3.5800000000;
2018;922961;35922961;20401;AMERICANA;LUZIA BARUQUE KIRCHE PROFA;SANTA BARBARA D'OESTE;;2.8700000000;1.6400000000
2018;921178;35921178;20401;AMERICANA;EDUARDO SILVA PROF;SANTA BARBARA D'OESTE;;3.0800000000;2.7200000000
2018;913625;35913625;20401;AMERICANA;JADYR GUIMARAES CASTRO PROFA;SANTA BARBARA D'OESTE;;1.9900000000;
2018;17115;35017115;20401;AMERICANA;ELISABETH STEAGALL PIRTOUSCHEG PROFA;SANTA BARBARA D'OESTE;;5.6700000000;
2018;31461;35031461;20901;ADAMANTINA;SALVADOR RAMOS DE MOURA PROF;SAO JOAO DO PAU D'ALHO;;4.4700000000;3.2400000000
2018;24697;35024697;20510;SAO JOAQUIM DA BARRA;ADOLFO ALFEU FERRERO;SAO JOAQUIM DA BARRA;5.6100000000;;
2018;24703;35024703;20510;SAO JOAQUIM DA BARRA;GENOVEVA PINHEIRO VIEIRA DE VITTA PROFESSORA;SAO JOAQUIM DA BARRA;;2.6000000000;2.0000000000
2018;24685;35024685;20510;SAO JOAQUIM DA BARRA;SYLVIO TORQUATO JUNQUEIRA;SAO JOAQUIM DA BARRA;6.3400000000;;
2018;30624;35030624;20703;JALES;JOAO RODRIGUES FERNANDES;AURIFLAMA;;4.0100000000;3.1300000000
2018;34915;35034915;21101;MIRACATU;OSWALDO FLORENCIO PROFESSOR;JUQUIA;;3.3400000000;3.5200000000
2018;49025;35049025;10703;ITAPEVI;JARDIM MARIA HELENA I;BARUERI;;;2.0800000000
2018;910485;35910485;10703;ITAPEVI;AMADOR AGUIAR;BARUERI;;;1.7300000000
2018;901313;35901313;20409;MOGI MIRIM;ANTONIO JOSE PERES MARQUES PROF;MOGI MIRIM;;2.3700000000;1.2600000000
2018;579269;35579269;20409;MOGI MIRIM;JARDIM PLANALTO;MOGI MIRIM;;2.2900000000;
2018;12269;35012269;20103;SAO VICENTE;ARACY DA SILVA FREITAS PROFESSORA;MONGAGUA;;;1.9600000000
2018;46772;35046772;20103;SAO VICENTE;LUIZ ABEL;PERUIBE;;2.7500000000;2.1500000000
2018;12294;35012294;20103;SAO VICENTE;FRANCISCO PEREIRA DA ROCHA DOUTOR;PERUIBE;;3.1100000000;1.7800000000
2018;26037;35026037;20601;BAURU;JOAO BATISTA RIBEIRO;AGUDOS;;3.3800000000;2.5700000000
2018;14394;35014394;20301;APIAI;THEREZINHA SACCOMANO PASSARO PROFA;GUAPIARA;;3.3400000000;2.0800000000
2018;23541;35023541;20506;JABOTICABAL;JOAQUIM BATISTA DOUTOR;JABOTICABAL;;3.0800000000;2.6100000000
2018;901660;35901660;21102;REGISTRO;IRENE MACHADO DE LIMA DONA;REGISTRO;;4.0200000000;2.9800000000
2018;25008;35025008;20501;ARARAQUARA;ROBERTO VELTRE PROF;MATAO;5.7700000000;;
2018;911896;35911896;20501;ARARAQUARA;GUERINO VEDOATO;MATAO;8.4900000000;;
2018;41973;35041973;10602;MAUA;MARLENE CAMARGO RIBEIRO PROFESSORA;MAUA;;3.4400000000;3.0800000000
2018;902032;35902032;10704;OSASCO;ANTONIO BRAZ GAMBARINI DOUTOR;OSASCO;;3.4300000000;1.9100000000
2018;901015;35901015;20601;BAURU;EDISON BASTOS GASPARINI PREF;BAURU;;2.4500000000;2.0600000000
2018;13109;35013109;20202;GUARATINGUETA;ARNOLFO AZEVEDO;LORENA;;1.8500000000;1.8800000000
2018;13110;35013110;20202;GUARATINGUETA;JOAQUIM FERREIRA PEDRO PROF;LORENA;;3.6600000000;
2018;12968;35012968;20202;GUARATINGUETA;LUIZ DE CASTRO PINTO PROF;LORENA;;2.7400000000;1.6900000000
2018;903127;35903127;20202;GUARATINGUETA;MIQUELINA CARTOLANO PROFA;LORENA;;4.3900000000;3.7700000000
2018;917597;35917597;20205;SAO JOSE DOS CAMPOS;AMINTAS ROCHA BRITO PROFESSOR;SAO JOSE DOS CAMPOS;5.4400000000;;
2018;13948;35013948;20205;SAO JOSE DOS CAMPOS;JOAO CURSINO;SAO JOSE DOS CAMPOS;;2.7600000000;2.3800000000
2018;13924;35013924;20205;SAO JOSE DOS CAMPOS;RUI RODRIGUES DORIA DOUTOR;SAO JOSE DOS CAMPOS;;2.2600000000;2.3700000000
2018;46826;35046826;20205;SAO JOSE DOS CAMPOS;ADELIA CHUCRI NEME;SAO JOSE DOS CAMPOS;5.1100000000;;
2018;33558;35033558;21003;MARILIA;DIRCE BELLUZZO DE CAMPOS PROFA;VERA CRUZ;;2.9200000000;2.6500000000
2018;901155;35901155;20407;JUNDIAI;DAGOBERTO ROMAG FREI;CAMPO LIMPO PAULISTA;;2.3600000000;2.0800000000
2018;925597;35925597;10702;ITAPECERICA DA SERRA;ASDRUBAL DO NASCIMENTO QUEIROZ PROFESSOR;ITAPECERICA DA SERRA;;2.9900000000;2.3100000000
2018;40757;35040757;10702;ITAPECERICA DA SERRA;JOAQUIM FERNANDO PAES DE BARROS NETO;ITAPECERICA DA SERRA;;3.2300000000;2.2600000000
2018;913996;35913996;20417;CAMPINAS LESTE;ANNA CALVO DE GODOY PROFESSORA;JAGUARIUNA;;;3.0900000000
2018;36663;35036663;20307;SAO ROQUE;LEONARDO SOARES RODRIGUES;VARGEM GRANDE PAULISTA;;2.7900000000;2.8600000000
2018;29877;35029877;20802;ARACATUBA;PURCINA ELISA DE ALMEIDA PROFA;ARACATUBA;;2.6700000000;2.2400000000
2018;30016;35030016;20802;ARACATUBA;VANIOLE DIONYSIO MARQUES PAVAN PROFA;ARACATUBA;;2.8000000000;1.3100000000
2018;17942;35017942;20403;BRAGANCA PAULISTA;FRANCISCO DAMANTE PROFESSOR;BOM JESUS DOS PERDOES;;3.4200000000;2.6300000000
2018;33728;35033728;21003;MARILIA;AMILCARE MATTEI PROF;MARILIA;;;3.9200000000
2018;917990;35917990;21003;MARILIA;NASIB CURY;MARILIA;;2.9100000000;
2018;43679;35043679;21003;MARILIA;WANDA HELENA TOPPAN NOGUEIRA PROFA;MARILIA;;3.3300000000;
2018;33820;35033820;21003;MARILIA;ABEL AUGUSTO FRAGATA;MARILIA;6.3900000000;;
2018;27765;35027765;20710;SAO JOSE DO RIO PRETO;IRMAOS ISMAEL;ONDA VERDE;;3.0600000000;2.9100000000
2018;29300;35029300;20704;JOSE BONIFACIO;JOAO PORTUGAL;TANABI;;4.5900000000;
2018;11617;35011617;20102;SANTOS;WILLIAM AURELI;BERTIOGA;;2.1300000000;1.7800000000
2018;909798;35909798;20102;SANTOS;MARIA APARECIDA PINTO DE ABREU MAGNO PROFESSORA;BERTIOGA;;3.7300000000;3.7900000000
2018;922821;35922821;20102;SANTOS;MARIA CELESTE PEREIRA LEITE;BERTIOGA;;3.7400000000;
2018;23139;35023139;20504;FRANCA;OLIVIO PEIXOTO PROF;JERIQUARA;;;1.7100000000
2018;6385;35006385;20207;JACAREI;WASHINGTON LUIZ PEREIRA DE SOUZA DR;ARUJA;;3.2900000000;3.0500000000
2018;45482;35045482;20206;TAUBATE;RUTH SA PROFESSORA;CACAPAVA;;2.9400000000;1.9600000000
2018;906748;35906748;20206;TAUBATE;MARIA APARECIDA FRANCA BARBOSA DE ARAUJO PROFESSORA;CACAPAVA;;3.6400000000;2.2200000000
2018;44097;35044097;20602;JAU;VICENTE PRADO SENADOR;ITAPUI;;3.6500000000;2.6800000000
2018;34010;35034010;21004;OURINHOS;JOSEPHA CUBAS DA SILVA PROFESSORA;OURINHOS;;3.7200000000;2.9100000000
2018;34022;35034022;21004;OURINHOS;ESMERALDA SOARES FERRAZ PROFESSORA;OURINHOS;;2.8300000000;2.0100000000
2018;34198;35034198;21004;OURINHOS;DALTON MORATO VILLAS BOAS PROFESSOR;OURINHOS;5.5600000000;3.7000000000;
2018;33340;35033340;21001;ASSIS;CLARISSE PELIZONE DE LIMA PROFA;PLATINA;;2.6000000000;1.4100000000
2018;14217;35014217;20206;TAUBATE;BERNARDINO QUERIDO PROFESSOR;TAUBATE;;;3.0000000000
2018;14011;35014011;20206;TAUBATE;ROQUE DE CASTRO REIS PROFESSOR;TAUBATE;;;2.6900000000
2018;31550;35031550;20901;ADAMANTINA;WALDOMIRO SAMPAIO DE SOUZA PREFEITO;SAGRES;;2.6200000000;2.5700000000
2018;903310;35903310;20310;VOTORANTIM;BENEDICTO LEME VIEIRA NETO PROFESSOR;SALTO DE PIRAPORA;;2.8500000000;2.3100000000
2018;14230;35014230;20204;PINDAMONHANGABA;MANUEL CABRAL;TREMEMBE;;;3.1000000000
2018;26347;35026347;20604;LINS;ANTONIO FRANCISCO DOS SANTOS JUNIOR;GUAICARA;;2.8600000000;2.1700000000
2018;19665;35019665;20407;JUNDIAI;JOSE POLLI;ITUPEVA;;3.8900000000;2.4800000000
2018;34964;35034964;21101;MIRACATU;OTAVIANO SOARES ALBUQUERQUE;PEDRO DE TOLEDO;;2.9900000000;2.7800000000
2018;32189;35032189;20908;SANTO ANASTACIO;ANTONIO MARINHO DE CARVALHO FILHO;PRESIDENTE VENCESLAU;;4.1300000000;3.0900000000
2018;915026;35915026;20205;SAO JOSE DOS CAMPOS;JOAO MOROTTI FILHO;SAO JOSE DOS CAMPOS;4.3100000000;2.7800000000;
2018;919755;35919755;20205;SAO JOSE DOS CAMPOS;JOSE FREDERICO MARQUES PROFESSOR;SAO JOSE DOS CAMPOS;5.1900000000;;
2018;35385;35035385;20205;SAO JOSE DOS CAMPOS;ELMANO FERREIRA VELOSO;SAO JOSE DOS CAMPOS;4.7500000000;2.9200000000;2.3300000000
2018;1557;35001557;20205;SAO JOSE DOS CAMPOS;BENEDITO MATARAZZO DEPUTADO;SAO JOSE DOS CAMPOS;;4.0700000000;2.8700000000
2018;29373;35029373;20801;ANDRADINA;ALVARO GUIAO DR;ANDRADINA;;3.8700000000;2.9700000000
2018;25549;35025549;20601;BAURU;GUIA LOPES;BAURU;;2.9100000000;2.3500000000
2018;25458;35025458;20601;BAURU;MORAIS PACHECO PROF;BAURU;;3.9800000000;2.5300000000
2018;917655;35917655;20601;BAURU;JOAO SIMOES NETTO PROF;BAURU;4.3600000000;;
2018;441818;35441818;20601;BAURU;RAYMI OLIVEIRA BAPTISTA PEREIRA PROFESSORA;BAURU;;2.7900000000;
2018;25446;35025446;20601;BAURU;LUIZ CASTANHO DE ALMEIDA PROF;BAURU;;2.5200000000;2.0900000000
2018;25410;35025410;20601;BAURU;HENRIQUE BERTOLUCCI PROF;BAURU;5.3300000000;;
2018;25240;35025240;20601;BAURU;EDUARDO VELHO FILHO PROF;BAURU;;;5.0200000000
2018;16780;35016780;20310;VOTORANTIM;ODILON BATISTA JORDAO VEREADOR;PILAR DO SUL;;;4.4900000000
2018;32438;35032438;21006;TUPA;JOAO PEREZ SANTOS;RANCHARIA;3.7000000000;3.3500000000;3.2400000000
2018;42316;35042316;20205;SAO JOSE DOS CAMPOS;MALBA THEREZA FERRAZ CAMPANER PROFESSORA;SAO JOSE DOS CAMPOS;6.6700000000;3.5900000000;2.8300000000
2018;902548;35902548;20205;SAO JOSE DOS CAMPOS;RUTH COUTINHO SOBREIRO PROFESSORA;SAO JOSE DOS CAMPOS;6.9400000000;3.7000000000;2.8700000000
2018;13560;35013560;20205;SAO JOSE DOS CAMPOS;JOSE VIEIRA MACEDO PROFESSOR;SAO JOSE DOS CAMPOS;;;3.1300000000
2018;13500;35013500;20205;SAO JOSE DOS CAMPOS;ZILDA ALTIMIRA SOCI PROFESSORA;SAO JOSE DOS CAMPOS;5.5400000000;;
2018;33613;35033613;21003;MARILIA;CASTRO ALVES;VERA CRUZ;;4.8900000000;
2018;920575;35920575;20802;ARACATUBA;CONJUNTO HABITACIONAL EZEQUIEL BARBOSA;ARACATUBA;;1.9800000000;1.7800000000
2018;30235;35030235;20803;BIRIGUI;ENZO BRUNO CARRAMASCHI PROFESSOR;BILAC;;4.2900000000;3.3800000000
2018;19823;35019823;20407;JUNDIAI;QUINZE DE OUTUBRO;CAMPO LIMPO PAULISTA;;;3.3200000000
2018;919548;35919548;20511;TAQUARITINGA;ADREANA COMAR PROFA;DOBRADA;7.2200000000;;
2018;25100;35025100;20511;TAQUARITINGA;ANTONIO COMAR VEREADOR;DOBRADA;;3.2400000000;3.5100000000
2018;9970;35009970;10702;ITAPECERICA DA SERRA;ISABEL A REDENTORA;ITAPECERICA DA SERRA;;2.8400000000;1.6700000000
2018;17700;35017700;20417;CAMPINAS LESTE;CELSO HENRIQUE TOZZI PROFESSOR;JAGUARIUNA;;;3.9400000000
2018;900862;35900862;21001;ASSIS;DAVID JOSE LUZ PROF;TARUMA;;3.4600000000;2.4700000000
2018;907236;35907236;20802;ARACATUBA;MARIA DO CARMO LELIS PROFA;ARACATUBA;;2.3500000000;2.8500000000
2018;924611;35924611;20802;ARACATUBA;ARY BOCUHY PROF;ARACATUBA;;2.7500000000;2.4700000000
2018;47703;35047703;21003;MARILIA;MAURICIO MILANI;ECHAPORA;;2.7800000000;1.9200000000
2018;43254;35043254;21003;MARILIA;JOSE ALFREDO DE ALMEIDA;MARILIA;;2.9900000000;1.6300000000
2018;33698;35033698;21003;MARILIA;NELSON CABRINI PROF;MARILIA;;3.1000000000;2.6200000000
2018;907650;35907650;21003;MARILIA;JOAO WALFREDO ROTHERMUND PADRE;MARILIA;;3.6100000000;
2018;36250;35036250;21003;MARILIA;MARIA STELLA DE CERQUEIRA CESAR PROFA;MARILIA;5.9100000000;;
2018;33741;35033741;21003;MARILIA;ANTONIO GOMES DE OLIVEIRA PROF;MARILIA;6.5700000000;;
2018;44568;35044568;21003;MARILIA;SEBASTIAO MONACO VEREADOR;MARILIA;;3.1900000000;1.7800000000
2018;921749;35921749;20102;SANTOS;PRAIA DE BORACEIA;BERTIOGA;;2.7300000000;2.1100000000
2018;12543;35012543;20202;GUARATINGUETA;BARAO DA BOCAINA;AREIAS;;;2.4800000000
2018;6415;35006415;20207;JACAREI;RENE DE OLIVEIRA BARBOSA DR;ARUJA;;3.8300000000;2.5200000000
2018;914459;35914459;20206;TAUBATE;MARGARIDA MAIA DE ALMEIDA VIEIRA PROFESSORA;CACAPAVA;;3.2500000000;2.2100000000
2018;34629;35034629;21006;TUPA;MARIA BARBIERI DE FREITAS DONA;HERCULANDIA;4.2300000000;;
2018;31159;35031159;20901;ADAMANTINA;LUCIO ANTUNES DOM;PANORAMA;;2.7300000000;2.7700000000
2018;905604;35905604;20419;CAPIVARI;MARIA JOSE DE AGUIAR ZEPPELINI PROFESSORA;RIO DAS PEDRAS;;2.9200000000;3.3100000000
2018;14285;35014285;20206;TAUBATE;MARIO CARDOSO FRANCO PROFESSOR;TAUBATE;;;3.4200000000
2018;14291;35014291;20206;TAUBATE;NEWTON CAMARA LEAL BARROS;TAUBATE;;;5.1800000000
2018;14175;35014175;20206;TAUBATE;AMADOR BUENO DA VEIGA;TAUBATE;;;3.6200000000
2018;25975;35025975;20602;JAU;GERALDO PEREIRA DE BARROS DOUTOR;BARRA BONITA;;;4.0600000000
2018;18739;35018739;20415;SUMARE;FRANCISCO DE ARAUJO MASCARENHAS DOUTOR;PAULINIA;;3.5900000000;
2018;39913;35039913;20415;SUMARE;JOSE NARCISO VIEIRA EHRENBERG PADRE;PAULINIA;;3.1600000000;2.5600000000
2018;32591;35032591;20904;PRESIDENTE PRUDENTE;GILDASIO SILVA LIMA PROFESSOR;CAIABU;;3.5800000000;2.1900000000
2018;14527;35014527;20302;AVARE;JOSE LEITE PINHEIRO PROFESSOR;CERQUEIRA CESAR;;3.1900000000;3.1800000000
2018;20485;35020485;20409;MOGI MIRIM;ORESTES LADEIRA PE;CONCHAL;;3.8600000000;2.9800000000
2018;914587;35914587;20307;SAO ROQUE;BAIRRO CARMO MESSIAS;IBIUNA;;3.9200000000;3.0100000000
2018;15957;35015957;20307;SAO ROQUE;LINO VIEIRA RUIVO;IBIUNA;;3.0000000000;3.0900000000
2018;919974;35919974;20310;VOTORANTIM;BAIRRO DA BARRA;SALTO DE PIRAPORA;5.7900000000;;
2018;916473;35916473;20310;VOTORANTIM;JARDIM PRIMAVERA;SALTO DE PIRAPORA;;3.2500000000;2.2400000000
2018;16846;35016846;20310;VOTORANTIM;AFONSO VERGUEIRO DOUTOR;SALTO DE PIRAPORA;;3.6500000000;2.6000000000
2018;901556;35901556;20205;SAO JOSE DOS CAMPOS;NELSON FERREIRA DA SILVA PROFESSOR;SAO JOSE DOS CAMPOS;6.2500000000;;
2018;911392;35911392;20205;SAO JOSE DOS CAMPOS;JOAQUIM DE MOURA CANDELARIA PROFESSOR;SAO JOSE DOS CAMPOS;;3.2400000000;2.3500000000
2018;917448;35917448;20205;SAO JOSE DOS CAMPOS;ANA HERONDINA SOARES SCHYCHOF PROFESSORA;SAO JOSE DOS CAMPOS;5.9000000000;3.8400000000;
2018;42328;35042328;20205;SAO JOSE DOS CAMPOS;NELSON DO NASCIMENTO MONTEIRO PROFESSOR;SAO JOSE DOS CAMPOS;;;5.0100000000
2018;916304;35916304;20205;SAO JOSE DOS CAMPOS;JOAO FERREIRA DOS SANTOS PROFESSOR;SAO JOSE DOS CAMPOS;4.5600000000;3.1400000000;
2018;20515;35020515;20413;SAO JOAO DA BOA VISTA;JOSE THEODORO DE MORAES;AGUAI;;2.6400000000;2.9300000000
2018;25513;35025513;20601;BAURU;JOAQUIM DE MICHIELI PROF;BAURU;7.0600000000;;
2018;25562;35025562;20601;BAURU;JOAQUIM RODRIGUES MADUREIRA;BAURU;7.8100000000;3.4300000000;3.3900000000
2018;925263;35925263;20601;BAURU;ANTONIO JORGE LIMA PADRE;BAURU;;2.5900000000;2.1300000000
2018;27873;35027873;20704;JOSE BONIFACIO;DESOLINA BETTI GREGORIN PROFESSORA;IRAPUA;;3.8100000000;2.5000000000
2018;925937;35925937;20310;VOTORANTIM;MARIA APPARECIDA MENDES SILVA LACERDA PROFESSORA;PILAR DO SUL;;4.5600000000;
2018;32414;35032414;21006;TUPA;JOSE GIORGI;RANCHARIA;;2.5700000000;1.9100000000
2018;925925;35925925;20205;SAO JOSE DOS CAMPOS;EDERA IRENE PEREIRA DE OLIVEIRA CARDOSO PROFESSORA;SAO JOSE DOS CAMPOS;;2.3700000000;2.3000000000
2018;922857;35922857;20205;SAO JOSE DOS CAMPOS;NILCE CONCEICAO DE LIMA PROFESSORA;SAO JOSE DOS CAMPOS;;3.0100000000;2.5700000000
2018;13651;35013651;20205;SAO JOSE DOS CAMPOS;SANT ANA DO PARAIBA;SAO JOSE DOS CAMPOS;5.2300000000;;
2018;13936;35013936;20205;SAO JOSE DOS CAMPOS;FRANCISCO PEREIRA DA SILVA PROFESSOR;SAO JOSE DOS CAMPOS;;;5.2900000000
2018;910594;35910594;20407;JUNDIAI;VICTOR GERALDO SIMONSEN;CAMPO LIMPO PAULISTA;;3.0800000000;3.2800000000
2018;36080;35036080;20407;JUNDIAI;MARIO PEREIRA PINTO;CAMPO LIMPO PAULISTA;;3.8500000000;3.2900000000
2018;46231;35046231;10702;ITAPECERICA DA SERRA;JOSE SILVEIRA DA MOTTA PROFESSOR;ITAPECERICA DA SERRA;8.6200000000;;
2018;10637;35010637;20307;SAO ROQUE;PAULO SOARES DA SILVA;VARGEM GRANDE PAULISTA;;3.3300000000;3.1100000000
